Time,Latitude,Longitute
8920,32.91962854763107,-97.023973483681
8925,32.919736849649894,-97.02397579165068
8930,32.91984011298993,-97.02397287054718
8935,32.91993597806088,-97.0239786098366
8940,32.92004480866537,-97.02397984045469
8945,32.920133058326144,-97.02397457702877
8950,32.92022860893797,-97.02396825835574
8955,32.920324863520364,-97.02396278676422
8960,32.92041832334261,-97.02395765730577
8965,32.92050793343189,-97.0239558602841
8970,32.920595711653355,-97.02395550333775
8975,32.92068116260469,-97.02395397866655
8980,32.920763418954095,-97.02395307906019
8985,32.920848157254134,-97.02395305848025
8990,32.92093261285518,-97.02395979352804
8995,32.92101843337232,-97.02396808355716
9000,32.921108328920894,-97.02398498092055
9005,32.92120176565174,-97.02401455576032
9010,32.92129388932619,-97.02405269143989
9015,32.921384374965,-97.0240954878559
9020,32.92147052519147,-97.02414142169482
9025,32.92152119673911,-97.02420015967868
9030,32.92156165626892,-97.02426777916725
9035,32.92160699722583,-97.02433383640916
9040,32.92166294662864,-97.02440322543443
9045,32.92172678463675,-97.02446899018743
9050,32.921785395332215,-97.02453682896483
9055,32.92183622562015,-97.02461053709693
9060,32.92188672427548,-97.02468057607948
9065,32.921938232876506,-97.02475022763785
9070,32.92199051164253,-97.02481835597492
9075,32.92203891526714,-97.02488624599545
9080,32.92208426857375,-97.02495557521213
9085,32.92213180295851,-97.02501969287285
9090,32.92217602093716,-97.02508512569665
9095,32.922223739985284,-97.02515131418139
9100,32.92227633667744,-97.0252219629954
9105,32.92233508913347,-97.02528196754035
9110,32.922395372319556,-97.02533784832532
9115,32.92245273878151,-97.02539804065825
9120,32.92251419566766,-97.02545615894995
9125,32.92257357977773,-97.02551829580666
9130,32.92263146328972,-97.02558149922501
9135,32.92269066117423,-97.02564548764886
9140,32.92274813837102,-97.02571434652567
9145,32.92280668795669,-97.02578484750516
9150,32.922860751733104,-97.0258638780021
9155,32.92291221957747,-97.02594846907779
9160,32.92295615036853,-97.02603181935494
9165,32.92299050604257,-97.02611777152784
9170,32.92303206020468,-97.02621145561702
9175,32.92302820827943,-97.0262888910239
9180,32.92303125006807,-97.02637520289836
9185,32.92303993466982,-97.02646287308431
9190,32.92304291754795,-97.02655124087164
9195,32.923022017968876,-97.02663811690635
9200,32.9230111395863,-97.02672453490922
9205,32.92299394861595,-97.0268056837978
9210,32.922995722222595,-97.02689163986473
9215,32.92299731198642,-97.02698514482654
9220,32.92299967842076,-97.02707151429483
9225,32.9230018579109,-97.02716178406097
9230,32.92299626293329,-97.02725011086122
9235,32.92299966898295,-97.02733966063623
9240,32.92301546054601,-97.02743297390177
9245,32.92302669848786,-97.0275322970978
9250,32.923032442944255,-97.02763357032555
9255,32.92303104464649,-97.02772927190826
9260,32.923028831941885,-97.02782697456024
9265,32.92303095833359,-97.02792838838226
9270,32.923028534250655,-97.02802649841642
9275,32.923031428245245,-97.02812384313033
9280,32.923029514358674,-97.02822555959389
9285,32.92302781388311,-97.02832578994897
9290,32.92302789036965,-97.02842627090695
9295,32.923029718924916,-97.02852785555817
9300,32.92303323599816,-97.02862964818968
9305,32.92303407953772,-97.0287321797096
9310,32.92303701781856,-97.02883297028119
9315,32.92303900965713,-97.02893389392621
9320,32.92304267796511,-97.02903472135753
9325,32.92304552978667,-97.02913610303092
9330,32.92304796409626,-97.0292360550327
9335,32.923049812440986,-97.02933471963728
9340,32.923051190871746,-97.02943079483852
9345,32.92305075202404,-97.029527911879
9350,32.923051619989266,-97.029622960833
9355,32.92305261711604,-97.02971911202965
9360,32.92305260611222,-97.02981451826733
9365,32.92305326868111,-97.02990863338195
9370,32.92305427882063,-97.03000205272063
9375,32.92305430113207,-97.03009543728251
9380,32.92305393223783,-97.03018837898796
9385,32.92305480406953,-97.03028107266577
9390,32.92305474974153,-97.03037369053278
9395,32.92305810905393,-97.03046574650556
9400,32.923062492917204,-97.0305581393508
9405,32.92306519939737,-97.03064985649365
9410,32.92306657464495,-97.03074124516603
9415,32.92306820146003,-97.03083252400177
9420,32.92306930283886,-97.03092330112419
9425,32.923071753871305,-97.03101366965271
9430,32.92307274101164,-97.0311015121041
9435,32.923073059712756,-97.03118669437897
9440,32.92307213679241,-97.03126842259041
9445,32.92307185264731,-97.03134530500131
9450,32.92307169838389,-97.03141891983441
9455,32.923071242691655,-97.03148875470903
9460,32.92306775948652,-97.03155791628399
9465,32.92306225273017,-97.03162616497761
9470,32.923054173416375,-97.03169465327669
9475,32.92304008100868,-97.0317609105519
9480,32.92302174117297,-97.03182556359403
9485,32.922997200125835,-97.03188732107215
9490,32.922966436526806,-97.03194504279301
9495,32.922924724076275,-97.03199458495743
9500,32.92287900579752,-97.03204031029856
9505,32.92282900515413,-97.03207630304107
9510,32.92277401599969,-97.03210632288345
9515,32.92271718071684,-97.03213136838644
9520,32.92265614375218,-97.03215162399704
9525,32.92259399121395,-97.03217008713563
9530,32.92253296942988,-97.03218893811822
9535,32.92246847329569,-97.03220458854074
9540,32.92239992547736,-97.03221754020602
9545,32.922333398972896,-97.03223213586634
9550,32.922266280060235,-97.03224736005738
9555,32.922195145698744,-97.03226195198069
9560,32.92212120367933,-97.03227998581164
9565,32.922043948568145,-97.03229837570802
9570,32.92196165724947,-97.03231261654143
9575,32.92188031967394,-97.03233178987954
9580,32.9217944588012,-97.03235071145346
9585,32.921704546602754,-97.03236811348522
9590,32.92161562432971,-97.03239076787675
9595,32.92152312748007,-97.03241131611148
9600,32.92142551818849,-97.0324296975836
9605,32.92132889098513,-97.03244705188737
9610,32.921230933901676,-97.03246398094579
9615,32.921132199743575,-97.03248397246081
9620,32.921043229614746,-97.03249974599638
9625,32.92095213823864,-97.0325170899322
9630,32.92085404636799,-97.03253482438089
9635,32.92075620848577,-97.0325536430046
9640,32.9206631789748,-97.03257690058327
9645,32.92056869393605,-97.03260129387641
9650,32.92046583895209,-97.03262142359955
9655,32.92036966408079,-97.03264682156309
9660,32.92027148942457,-97.03267610239736
9665,32.92017233291096,-97.03269777706252
9670,32.92007103877531,-97.03271373673027
9675,32.919972868660366,-97.0327295217022
9680,32.919871068169186,-97.03273970236157
9685,32.91976874845122,-97.03274187172111
9690,32.91966428669355,-97.03273730212389
9695,32.91955961129477,-97.03273289851367
9700,32.91945856932619,-97.0327298842001
9705,32.91935534366759,-97.03272356210735
9710,32.9192523514549,-97.03271623260102
9715,32.91915126260204,-97.03271900316894
9720,32.91905034666451,-97.0327201679521
9725,32.91894950955362,-97.03271780587616
9730,32.918851573224515,-97.03272484483485
9735,32.91875137251145,-97.0327254593425
9740,32.91865162816665,-97.03272392308699
9745,32.91855090339723,-97.03272259268026
9750,32.91845061527484,-97.03272129120643
9755,32.91835066127683,-97.03272151856329
9760,32.918251602183446,-97.03272299183153
9765,32.918151624654925,-97.03272617073642
9770,32.91805371380643,-97.03272591290244
9775,32.91795513753085,-97.03272714247045
9780,32.917856727527024,-97.03272466531065
9785,32.91775774129178,-97.03272494981961
9790,32.917659859965234,-97.03272611484309
9795,32.91756017464771,-97.03272834359993
9800,32.917460282858755,-97.03273345354509
9805,32.917359070342265,-97.03273669625727
9810,32.91725762566377,-97.03274141717061
9815,32.91715365994663,-97.03274773375367
9820,32.91704891699227,-97.03275189593846
9825,32.91694214238069,-97.03275212898546
9830,32.9168354252112,-97.03275019978877
9835,32.91672754862412,-97.03274918260838
9840,32.916619593348635,-97.0327521591752
9845,32.9165105866517,-97.03275546040742
9850,32.91639784452093,-97.03275834486118
9855,32.916284644548575,-97.03275380630248
9860,32.91617094333101,-97.03275306656998
9865,32.91605858765062,-97.03274731585567
9870,32.915945272373236,-97.03274640025701
9875,32.915832655550034,-97.03274004445421
9880,32.9157179703412,-97.03273439915174
9885,32.91560345615052,-97.03274715014977
9890,32.91549362807931,-97.03275161840837
9895,32.91538006423076,-97.03275988945308
9900,32.91526882882421,-97.03275549112195
9905,32.915156829231705,-97.03276189081929
9910,32.91504576149667,-97.0327775136294
9915,32.91493735480543,-97.0327829902291
9920,32.91482584902158,-97.03277855958065
9925,32.91471343720382,-97.03277599384185
9930,32.91460072089846,-97.03277498804823
9935,32.914487076527315,-97.0327770764172
9940,32.91437279037924,-97.03277994280957
9945,32.91425785957317,-97.03277401248651
9950,32.914142268680614,-97.03277615229509
9955,32.91402744209778,-97.03277742126487
9960,32.91391461144848,-97.03277033182367
9965,32.913801675511046,-97.03276744011434
9970,32.91368663216119,-97.0327627484436
9975,32.91357154661039,-97.03276174691416
9980,32.91345575976008,-97.03277192768097
9985,32.91334065851195,-97.0327928125372
9990,32.91322142737301,-97.03281008053715
9995,32.91310841199962,-97.03281140492302
10000,32.91299603469004,-97.03282032502071
10005,32.91288434911505,-97.03283039443592
10010,32.912777273820396,-97.0328287364149
10015,32.912672022832446,-97.03282345429874
10020,32.91256803074783,-97.03282689357827
10025,32.91246476879014,-97.0328355432774
10030,32.912362723262945,-97.03284482053144
10035,32.91226220857552,-97.03285236560029
10040,32.91216490351243,-97.03285611069221
10045,32.91206501364301,-97.03287724007834
10050,32.91197268544905,-97.03287920181937
10055,32.91188585794725,-97.03286407675242
10060,32.91180242601696,-97.03284640372485
10065,32.91171917113081,-97.032848212067
10070,32.911631836516506,-97.03286925669751
10075,32.91154881734368,-97.03288273938801
10080,32.911466359021674,-97.03288713175493
10085,32.91138823481956,-97.03289004260301
10090,32.91130967675484,-97.03289836876375
10095,32.91122981024847,-97.0329047150047
10100,32.91115052927885,-97.03290939034069
10105,32.91107189624539,-97.03291024791963
10110,32.911000637065456,-97.03288212552368
10115,32.91092956898586,-97.03286419533289
10120,32.91085719917784,-97.03285335793653
10125,32.910786372179146,-97.03284056982568
10130,32.91071431769532,-97.0328334523795
10135,32.91064056395294,-97.03283185777522
10140,32.91056574334942,-97.032845356279
10145,32.91049228329637,-97.0328702583608
10150,32.91041904129998,-97.03289678298492
10155,32.91034960183372,-97.03292920537372
10160,32.910280022880606,-97.03296591045118
10165,32.91021480051464,-97.03300868082064
10170,32.91014818401811,-97.0330550721716
10175,32.91007645835514,-97.03309845859987
10180,32.910005214400115,-97.0331401209321
10185,32.90993495266601,-97.03317393013532
10190,32.909864282566076,-97.03319461058084
10195,32.90979461449816,-97.03321835688952
10200,32.90972383849382,-97.03323786127248
10205,32.909653110020564,-97.03324671177185
10210,32.90958040037201,-97.0332421510405
10215,32.90950502535692,-97.0332403770363
10220,32.909432156330396,-97.03323446783736
10225,32.909358758780485,-97.03322607903789
10230,32.909284993629626,-97.03321203137996
10235,32.909210515614795,-97.03320287928938
10240,32.9091358134815,-97.03320238171082
10245,32.90906244464179,-97.03320480498246
10250,32.908988766989836,-97.03320622176162
10255,32.908920087719224,-97.0331979141805
10260,32.90884929441873,-97.03319662194741
10265,32.90877202366932,-97.03320176941524
10270,32.90869391110452,-97.0332017633602
10275,32.90861494543256,-97.03320219616432
10280,32.908532443262224,-97.03320152724662
10285,32.90845271417744,-97.03320200807092
10290,32.90837274264877,-97.03320372885236
10295,32.90829610096188,-97.03320807663455
10300,32.90822010813487,-97.03321094457964
10305,32.908142148400266,-97.0332122902401
10310,32.9080678412339,-97.03321140084006
10315,32.907992242638684,-97.03321014194854
10320,32.907920127298986,-97.03320582084582
10325,32.90784519456101,-97.0332065114889
10330,32.90777124805401,-97.03320362142969
10335,32.907696013900335,-97.03320281839677
10340,32.90761977699393,-97.0332019448672
10345,32.90754315981517,-97.03320624230763
10350,32.90746829961925,-97.03320831477464
10355,32.90739526790822,-97.03321207968085
10360,32.90732345476069,-97.03321243252074
10365,32.90724836520755,-97.03320258181242
10370,32.90717058825001,-97.03320644077517
10375,32.90709434435104,-97.03320888597511
10380,32.907020382422004,-97.03320868093947
10385,32.90694537410791,-97.03321127246969
10390,32.906870721447056,-97.03320652372605
10395,32.906797083110966,-97.03320509707498
10400,32.90672328019958,-97.033204694924
10405,32.90664847366674,-97.03320690840674
10410,32.90657255990139,-97.0332107494744
10415,32.90649771358639,-97.03321036264818
10420,32.90642166503688,-97.03320955770432
10425,32.90634571081327,-97.03320820903339
10430,32.90626897835374,-97.03320337881989
10435,32.90619133385578,-97.03320418553072
10440,32.90611606254881,-97.03319271487949
10445,32.90603519534918,-97.03318559493331
10450,32.90595694130872,-97.03317837116971
10455,32.9058795643477,-97.03316584065237
10460,32.90580032149467,-97.03315949419843
10465,32.905722025661625,-97.0331527417665
10470,32.905643505754384,-97.03314742620294
10475,32.90556329420186,-97.03314568267272
10480,32.905309456421804,-97.03626699666198
10485,32.90522257380106,-97.03629171854516
10490,32.905129783818,-97.03632645201795
10495,32.90503551541978,-97.036353355856
10500,32.904944667007484,-97.03638410500456
10505,32.90486897186624,-97.03639534323023
10510,32.90479306984935,-97.03638579796085
10515,32.904706038865456,-97.03639836903321
10520,32.90461990479283,-97.03637476882976
10525,32.90454416118231,-97.03637512032721
10530,32.9044652478376,-97.03634950736925
10535,32.904383159401384,-97.03630643004271
10540,32.90431717624636,-97.03624062362057
10545,32.90423301082121,-97.03621495933054
10550,32.904107601528544,-97.0362745150976
10555,32.9040131886891,-97.03634610689268
10560,32.90391900370108,-97.03641171379263
10565,32.90382383752591,-97.03649353930413
10570,32.903718285954014,-97.03656961080111
10575,32.90360616356679,-97.03664624023763
10580,32.90394534097719,-97.03632802790136
10585,32.903858385641854,-97.03635999961764
10590,32.90376827708883,-97.03641967191479
10595,32.90368081011744,-97.03646747050567
10600,32.903591867467,-97.0364661647422
10605,32.903484465514275,-97.03644968202204
10610,32.903380077510604,-97.03643008360388
10615,32.90328463417083,-97.0364175765039
10620,32.90319688788712,-97.03634532423654
10625,32.903111898865035,-97.03637547422548
10630,32.90300840127693,-97.03637324734254
10635,32.90291333969993,-97.03635636673724
10640,32.90277723597046,-97.03633099509635
10645,32.902669101531856,-97.03630563344875
10650,32.90255010734713,-97.03627180855406
10655,32.902440897470285,-97.03629396944429
10660,32.90235936728487,-97.0362869380593
10665,32.90225367240901,-97.03625201577988
10670,32.902152147097276,-97.03621985480723
10675,32.902068330366845,-97.03620402625678
10680,32.90197480790265,-97.03624677453496
10685,32.90187907615662,-97.03624282427393
10690,32.90178620160422,-97.03620189333435
10695,32.90170556874896,-97.03622607215284
10700,32.90162463608821,-97.03625217522453
10705,32.901550028071455,-97.03620278291945
10710,32.90148251339545,-97.03620434884202
10715,32.90141618625676,-97.03616067288853
10720,32.90134647943893,-97.03617930629673
10725,32.90127795451399,-97.03616333313018
10730,32.90110441060382,-97.03639230130744
10735,32.90099894954327,-97.03641794197452
10740,32.900871355550834,-97.03643060188544
10745,32.90079449223584,-97.03641532948637
10750,32.90074319008404,-97.03637820252897
10755,32.90088461038819,-97.0361975284131
10760,32.900780459537856,-97.03620215554177
10765,32.90067870001323,-97.03618854512247
10770,32.90057747968357,-97.03619982889761
10775,32.90050357643852,-97.03622002060247
10780,32.9004113490913,-97.03623407601532
10785,32.90033584229694,-97.0362338174557
10790,32.9002507779467,-97.03623835142794
10795,32.90017403467731,-97.03622493810283
10800,32.90007822156166,-97.03622934139847
10805,32.89998406707093,-97.0362414901697
10810,32.89989979653625,-97.03626801224604
10815,32.899806275860854,-97.03627304766322
10820,32.89971785873345,-97.03628630194065
10825,32.899620536080214,-97.03629887820857
10830,32.899521911451295,-97.03630243554336
10835,32.899424568490474,-97.03630578580713
10840,32.89931474154899,-97.03631233691404
10845,32.89919310413606,-97.03632318288773
10850,32.898931005729,-97.03634674601214
10855,32.89865821066859,-97.03634574782456
10860,32.89858067898163,-97.03634657219303
10865,32.89830889180903,-97.03624752043734
10870,32.898179632165515,-97.03627779042466
10875,32.89807387120354,-97.03624748985658
10880,32.89798278048707,-97.03626043433582
10885,32.89789749052605,-97.03626750200843
10890,32.89782017459141,-97.03626383662137
10895,32.897744343399076,-97.03627115816266
10900,32.89767117114776,-97.03628224329199
10905,32.897606982768394,-97.03628115707221
10910,32.89753141866459,-97.03631312110444
10915,32.89746151667079,-97.03634422823518
10920,32.897395417574046,-97.03634530754694
10925,32.897334105725335,-97.03630302204479
10930,32.897265691726815,-97.03622785391548
10935,32.897205303694086,-97.03618585088425
10940,32.897142951545995,-97.03612806053162
10945,32.897089105154066,-97.03607990100302
10950,32.897029685369645,-97.0360670944545
10955,32.89697345307246,-97.0360388327788
10960,32.89691600324221,-97.03601687138318
10965,32.89686482485926,-97.03597121982882
10970,32.89681694834835,-97.03593550501884
10975,32.8967707362227,-97.03592353604809
10980,32.89670616783452,-97.03599923137357
10985,32.896664236673686,-97.03596628465775
10990,32.89662134222809,-97.03594239032087
10995,32.89656435315032,-97.03599496435184
11000,32.89651915001072,-97.03598459506965
11005,32.89647243766166,-97.03599512034351
11010,32.89642522974463,-97.0360360621133
11015,32.896383645430525,-97.03607251761125
11020,32.89634731902037,-97.03605533891799
11025,32.896308381864316,-97.03611124301979
11030,32.896270997001594,-97.03614786132295
11035,32.89624630891436,-97.03616279122262
11040,32.89622728060516,-97.03615589769669
11045,32.89625886244473,-97.03621664752558
11050,32.89627747526819,-97.03625729307547
11055,32.89631251555151,-97.0363077106717
11060,32.89628505691802,-97.03629942244733
11065,32.89625932210179,-97.03631460735721
11070,32.89623238218616,-97.0363326925538
11075,32.896297217925806,-97.03613263474074
11080,32.896287314101556,-97.0361018594395
11085,32.89626095855227,-97.03607122870727
11090,32.89626710211799,-97.0361076276715
11095,32.89624837071493,-97.03610545008266
11100,32.89622260162847,-97.03609583510594
11105,32.89637875528683,-97.03568620966178
11110,32.89641205283712,-97.0352632979226
11115,32.89641518103586,-97.03508867924465
11120,32.896497911155,-97.03495447017768
11125,32.896413317743914,-97.03483441794816
11130,32.89646430344043,-97.03493937655819
11135,32.89642612564985,-97.03492842736988
11140,32.89630955193922,-97.03488032123809
11145,32.89625608818651,-97.03490078583131
11150,32.89623845510219,-97.03494083418025
11155,32.89619150741418,-97.03502193590303
11160,32.896136854637746,-97.03504694368839
11165,32.89608666613844,-97.03507400651097
11170,32.89604140990222,-97.03511278135053
11175,32.89599600539326,-97.03517071944034
11180,32.89594904779438,-97.03522730540276
11185,32.8958974813537,-97.03532130731719
11190,32.895865811104336,-97.03531653041959
11195,32.89585040253944,-97.03529002695544
11200,32.89583554546961,-97.03527754807024
11205,32.895749290762545,-97.03531939830289
11210,32.89569604664519,-97.03536578905968
11215,32.89567619801806,-97.03541396028592
11220,32.89562742471588,-97.03543263147256
11225,32.89555822045723,-97.03546314434692
11230,32.89552201701843,-97.03548158411554
11235,32.89549340583866,-97.03551756229177
11240,32.89545823389003,-97.0355764802402
11245,32.89541848891469,-97.0356510517405
11250,32.89540460362485,-97.03566521462065
11255,32.89536993180066,-97.03571942490082
11260,32.895314168745884,-97.03576960761283
11265,32.89524406703165,-97.03581889020349
11270,32.89518974405031,-97.0358533591559
11275,32.89515777190565,-97.03587678788035
11280,32.89509931698717,-97.03589783284075
11285,32.895046102640535,-97.03592913702113
11290,32.89500222112179,-97.03595935018427
11295,32.89502617322254,-97.03595980010961
11300,32.89499354933602,-97.03593716827972
11305,32.89497366649824,-97.03592320641867
11310,32.89492648581055,-97.03592218063491
11315,32.8948833366169,-97.03592789634364
11320,32.89484773783423,-97.03594634807756
11325,32.89487437508836,-97.03599852423267
11330,32.89485920401256,-97.0360167033901
11335,32.89484090203414,-97.03603720719933
11340,32.89482194670543,-97.03605462725888
11345,32.89479198721539,-97.03608814369194
11350,32.89480132482062,-97.03608055859404
11355,32.89482312981558,-97.03604576563953
11360,32.89444766662464,-97.03639181409194
11365,32.89469780666597,-97.03801225600769
11370,32.89470160189911,-97.0381949202259
11375,32.894697923292,-97.03819598274426
11380,32.89468177566278,-97.03819461175988
11385,32.89451819940685,-97.0378536039932
11390,32.894529363554405,-97.03787458315774
11395,32.89453390173771,-97.03789624059914
11400,32.894609730429345,-97.03813888065405
11405,32.89461435860526,-97.03813460795563
11410,32.89463405582924,-97.03823911200885
11415,32.89462054429893,-97.03825908568545
11420,32.894622643000474,-97.03822986782778
11425,32.89462318678282,-97.03825144171192
11430,32.8946173562256,-97.03822747839827
11435,32.89462887102772,-97.03819778869472
11440,32.894649017819326,-97.03819444058789
11445,32.8946695120182,-97.03815790250754
11450,32.894675038970725,-97.03812176199666
11455,32.894652963182395,-97.03814023129601
11460,32.89465023985936,-97.0381716382672
11465,32.89463957312911,-97.03819608701465
11470,32.894625578980154,-97.03821469519282
11475,32.89459696797806,-97.03822768953295
11480,32.8945894431472,-97.03821346573862
11485,32.894597318565744,-97.03818440771305
11490,32.8946016488345,-97.03818188769158
11495,32.8946016488345,-97.03818188769158
11500,32.89451888148417,-97.03828776524789
11505,32.894540138382595,-97.03826212797925
11510,32.894564156875944,-97.03823358741438
11515,32.89455285256273,-97.03825045582921
11520,32.894529516527356,-97.03827918890707
11525,32.89452441760651,-97.0382938913861
11530,32.89452441760651,-97.0382938913861
11535,32.89463474213432,-97.03850684955356
11540,32.89456277037079,-97.0384963622673
11545,32.89460558062701,-97.03852680188123
11550,32.8946828341151,-97.03840474014973
11555,32.89469886045875,-97.03836547960687
11560,32.89469484920451,-97.03841202703417
11565,32.894698801374034,-97.03844369613851
11570,32.89471890749865,-97.03843774388199
11575,32.89467615192395,-97.03849093491301
11580,32.894650384402105,-97.03853527714882
11585,32.89464085605035,-97.03851559485611
11590,32.894652769695966,-97.03848069929394
11595,32.89461949389668,-97.03845696227472
11600,32.89460050570889,-97.03846349466295
11605,32.89460028019375,-97.03843355840958
11610,32.89461518095292,-97.03840427131466
11615,32.89463155563846,-97.03842247637319
11620,32.89463505433891,-97.03844465643873
11625,32.89465449736029,-97.03840444271603
11630,32.89467156346878,-97.038362625451
11635,32.89466864348099,-97.0384050587052
11640,32.89465847962699,-97.03846969294916
11645,32.89466725464948,-97.0384981488733
11650,32.894663984076814,-97.03846776188995
11655,32.89466500570546,-97.03849667287038
11660,32.89467123705918,-97.03847399277043
11665,32.89467530911029,-97.03849174189331
11670,32.894666745686415,-97.0384584351308
11675,32.89466661128392,-97.03843650762974
11680,32.89467265744917,-97.03841612238696
11685,32.894662841804006,-97.03839351384264
11690,32.89466414345735,-97.03838381138499
11695,32.89469818546682,-97.03801189229416
11700,32.89472586855538,-97.03798401452367
11705,32.89460024306216,-97.03802282350989
11710,32.89457364247996,-97.03802900039759
11715,32.89447581654853,-97.03821821832749
11720,32.8944763375972,-97.03821932540959
11725,32.8944763375972,-97.03821932540959
11730,32.89445728291249,-97.03835819168066
11735,32.89459714977979,-97.0383422094384
11740,32.894640516419656,-97.03833300912041
11745,32.89470569496722,-97.03831880460457
11750,32.894693733689266,-97.03821019829057
11755,32.89469313490812,-97.03824100088447
11760,32.89469260684792,-97.03826677517968
11765,32.8946915937431,-97.03830790791777
11770,32.894691105821195,-97.03833095969898
11775,32.89467820958466,-97.03834930892297
11780,32.89407075880451,-97.03818734675488
11785,32.89465706760675,-97.03800751907038
11790,32.89469011696264,-97.03799814979841
11795,32.89434778433295,-97.03804177201559
11800,32.89413164864169,-97.03810132927349
11805,32.894611393335424,-97.0380376307058
11810,32.89465685619174,-97.03803158412455
11815,32.894433107510025,-97.03807253642927
11820,32.89426053268374,-97.03810249474235
11825,32.89457386314574,-97.0380473908146
11830,32.894492712869415,-97.03806190522432
11835,32.89436109231697,-97.03808468227427
11840,32.89415897161448,-97.0381197997407
11845,32.89404061539164,-97.03814018819568
11850,32.8939030703281,-97.03816374147537
11855,32.893928958786034,-97.03815919658476
11860,32.893950387939654,-97.03815542216437
11865,32.89465260940727,-97.0380115394202
11870,32.894696865412506,-97.03800247301139
11875,32.8953979491653,-97.03811971788238
11880,32.895364488226875,-97.03833869082587
11885,32.89470618647775,-97.03800557572896
11890,32.89414723843375,-97.03813671219508
11895,32.89402377693808,-97.03815132250806
11900,32.893865069448516,-97.03817650490426
11905,32.89390040658177,-97.03816733071544
11910,32.89456772827956,-97.03804843930709
11915,32.894589533256365,-97.0380445875495
11920,32.8945028824221,-97.03805942677538
11925,32.89434786086389,-97.03808633914637
11930,32.894681091984175,-97.03801651257068
11935,32.89470164347221,-97.03801214850134
11940,32.8943805926747,-97.03807051457528
11945,32.89414688307228,-97.03811647005226
11950,32.894647254316766,-97.03801251703186
11955,32.89467287982333,-97.03800729288297
11960,32.894455841111245,-97.03804999548748
11965,32.89430905290205,-97.03808055846208
11970,32.89417834581241,-97.03810748672771
11975,32.893983216329424,-97.03814714721835
11980,32.89395231215962,-97.03815409684981
11985,32.89362989158098,-97.03821857615226
11990,32.8946531033518,-97.03801132395687
11995,32.894381170606486,-97.03806680079927
12000,32.89420300542727,-97.03810343869152
12005,32.894621686725344,-97.03802752818449
12010,32.89464046783591,-97.03802425014956
12015,32.89464293112114,-97.03835081872937
12020,32.894685681122255,-97.03835212619325
12025,32.8947084000076,-97.03834856361888
12030,32.894281684623635,-97.03808684971838
12035,32.894578955212296,-97.03831115265788
12040,32.894599683277484,-97.03834098456804
12045,32.89462801814408,-97.03834868065944
12050,32.89466203932647,-97.03832495974962
12055,32.894688102731884,-97.03831380968529
12060,32.89470575111567,-97.03830622092659
12065,32.89472374537866,-97.0382972230672
12070,32.89474526060975,-97.03829557265011
12075,32.89476450606479,-97.03830213539426
12080,32.89478440149703,-97.03829900591045
12085,32.89480546862005,-97.03830519621161
12090,32.89483261529998,-97.03830248235063
12095,32.89485295810403,-97.03831060183785
12100,32.894865517898694,-97.03828533093109
12105,32.894759616480236,-97.03826176459091
12110,32.89486045441411,-97.03810594447746
12115,32.895137822560216,-97.0383698932325
12120,32.895142739520864,-97.0383970778779
12125,32.89515833424391,-97.0384255617135
12130,32.89515190634087,-97.0384035424911
12135,32.89514834361102,-97.03835756042544
12140,32.895138827358544,-97.03833906815814
12145,32.8951399666862,-97.03829115999527
12150,32.89514103879707,-97.0382611433329
12155,32.89515432214069,-97.03819702054666
12160,32.895161433515305,-97.03814935156734
12165,32.89515291000379,-97.03817604476805
12170,32.89514595018165,-97.03819853873235
12175,32.89514881451561,-97.03814902552325
12180,32.89517434165113,-97.03799023045225
12185,32.89516865002158,-97.0379613429777
12190,32.895192818376735,-97.03783992115935
12195,32.895195085751475,-97.0378183385295
12200,32.8952100968696,-97.0377487555482
12205,32.89520402801911,-97.03780835058315
12210,32.895196854858725,-97.03785450186203
12215,32.89522897024382,-97.03771062241753
12220,32.89527467498143,-97.03757929844478
12225,32.895297963616905,-97.03753084932384
12230,32.89536419384132,-97.03735751955213
12235,32.89538993685338,-97.03725441776855
12240,32.89541633640974,-97.03716488078855
12245,32.89553622931451,-97.03713366530714
12250,32.895564140733185,-97.03712485875742
12255,32.89565126699252,-97.03698162507693
12260,32.89568731869738,-97.03697928142272
12265,32.89565448683775,-97.03699927092025
12270,32.89569073353891,-97.0370066032558
12275,32.895610142848206,-97.03701723228035
12280,32.89557594613961,-97.03702267006871
12285,32.89553639582715,-97.03702621765198
12290,32.89555614900906,-97.03699107556464
12295,32.89550010341327,-97.03687063960598
12300,32.895485085284925,-97.03683775443619
12305,32.89549774586702,-97.0369129016626
12310,32.89550835187868,-97.03687479190067
12315,32.89553321663267,-97.03687421168308
12320,32.89555154408584,-97.03686980253184
12325,32.89556892599301,-97.03685139174137
12330,32.8955917523372,-97.03686341382878
12335,32.89543928736882,-97.03676029996892
12340,32.89530471108412,-97.03669096068286
12345,32.895184315221776,-97.03662549894634
12350,32.895485554477965,-97.03706413679828
12355,32.89539844868656,-97.03705237580552
12360,32.89540174667271,-97.03707719141454
12365,32.895399922305494,-97.03706605110102
12370,32.89553296249018,-97.03681759384565
12375,32.8955504576063,-97.03680627286258
12380,32.89557573774363,-97.0369147781143
12385,32.8955900763595,-97.03675579043559
12390,32.89557214144269,-97.03675111665575
12395,32.895539453787116,-97.03670244272756
12400,32.89554457279746,-97.03667294757672
12405,32.89555080383998,-97.03663086704992
12410,32.8955387763877,-97.03666256145344
12415,32.89551996320913,-97.03670363425302
